itemID,item,item_type,category,choices,definition,uni_lemma,gloss,complexity_category
item_463,gestures_objects5,gestures,gestures_objects,no; yes,S’essuyer le visage ou les mains avec une serviette ou un linge.,,,
item_464,gestures_objects6,gestures,gestures_objects,no; yes,Se mettre un chapeau.,,,
item_465,gestures_objects7,gestures,gestures_objects,no; yes,Se mettre un bas ou un soulier.,,,
item_466,gestures_objects8,gestures,gestures_objects,no; yes,"Se mettre un collier, un bracelet ou une montre.",,,
item_467,gestures_objects9,gestures,gestures_objects,no; yes,Mettre sa tête sur ses mains et fermer les yeux pour faire semblant de dormir.,,,
item_468,gestures_objects10,gestures,gestures_objects,no; yes,Souffler pour exprimer que quelque chose est chaud.,,,
item_469,gestures_objects11,gestures,gestures_objects,no; yes,Tenir un avion et le faire “voler”.,,,
item_470,gestures_objects12,gestures,gestures_objects,no; yes,Placer le combiné du téléphone sur son oreille.,,,
item_471,gestures_objects13,gestures,gestures_objects,no; yes,Sentir des fleurs.,,,
item_472,gestures_objects14,gestures,gestures_objects,no; yes,Pousser une voiture ou un camion jouet.,,,
item_473,gestures_objects15,gestures,gestures_objects,no; yes,Lancer une balle.,,,
item_474,gestures_objects16,gestures,gestures_objects,no; yes,Transverser un liquide imaginaire d’un contenant à un autre.,,,
item_475,gestures_objects17,gestures,gestures_objects,no; yes,Brasser du liquide imaginaire avec une cuillère.,,,
item_476,gestures_parent1,gestures,gestures_parent,no; yes,Le mettre au lit.,,,
item_477,gestures_parent2,gestures,gestures_parent,no; yes,Lui mettre une couverture.,,,
item_478,gestures_parent3,gestures,gestures_parent,no; yes,Le nourrir au biberon.,,,
item_479,gestures_parent4,gestures,gestures_parent,no; yes,Le nourrir à la cuillère.,,,
item_480,gestures_parent5,gestures,gestures_parent,no; yes,"Brosser, peigner ses cheveux.",,,
item_481,gestures_parent6,gestures,gestures_parent,no; yes,Lui faire faire un rot.,,,
item_482,gestures_parent7,gestures,gestures_parent,no; yes,Le promener dans un carrosse.,,,
item_483,gestures_parent8,gestures,gestures_parent,no; yes,Le bercer.,,,
item_484,gestures_parent9,gestures,gestures_parent,no; yes,L’embrasser ou le serrer dans ses bras.,,,
item_485,gestures_parent10,gestures,gestures_parent,no; yes,"Essayer de lui mettre un bas, un chapeau.",,,
item_486,gestures_parent11,gestures,gestures_parent,no; yes,Lui essuyer le visage ou les mains.,,,
item_487,gestures_parent12,gestures,gestures_parent,no; yes,Lui parler.,,,
item_488,gestures_parent13,gestures,gestures_parent,no; yes,Essayer de lui mettre une couche.,,,
item_489,gestures_adult1,gestures,gestures_adult,no; yes,Passer le balai ou la vadrouille.,,,
item_490,gestures_adult2,gestures,gestures_adult,no; yes,Mettre une clé dans une serrure.,,,
item_491,gestures_adult3,gestures,gestures_adult,no; yes,Frapper avec un marteau ou un maillet.,,,
item_492,gestures_adult4,gestures,gestures_adult,no; yes,Essayer d’utiliser une scie.,,,
item_493,gestures_adult5,gestures,gestures_adult,no; yes,Frapper sur un clavier de dactylo ou d’ordinateur.,,,
item_494,gestures_adult6,gestures,gestures_adult,no; yes,"“Lire” (ouvrir un livre, tourner les pages).",,,
item_495,gestures_adult7,gestures,gestures_adult,no; yes,Passer l’aspirateur.,,,
item_496,gestures_adult8,gestures,gestures_adult,no; yes,Arroser les plantes.,,,
item_497,gestures_adult9,gestures,gestures_adult,no; yes,"Jouer d’un instrument de musique (ex. piano, trompette).",,,
item_498,gestures_adult10,gestures,gestures_adult,no; yes,“Conduire” la voiture en tournant le volant.,,,
item_499,gestures_adult11,gestures,gestures_adult,no; yes,Laver la vaisselle.,,,
item_500,gestures_adult12,gestures,gestures_adult,no; yes,Épousseter avec un linge ou un plumeau.,,,
item_501,gestures_adult13,gestures,gestures_adult,no; yes,"Écrire avec un crayon, un stylo ou un marqueur.",,,
item_502,gestures_adult14,gestures,gestures_adult,no; yes,Creuser avec une pelle.,,,
item_503,gestures_adult15,gestures,gestures_adult,no; yes,Mettre des lunettes.,,,
item_504,pretend,pretend,pretend,no; yes,"Parfois, en jouant, les enfants utilisent un objet en faisant semblant qu’il s’agit d’autre chose. Par exemple, un enfant qui veut nourrir son ourson en peluche peut faire semblant qu’un bloc est une pomme. Un enfant peut faire semblant qu’un bol est un chapeau. Avez-vous déjà vu votre enfant faire des substitutions de ce genre?",,,
item_example4,pretend_example1,pretend_examples,pretend_examples,,,,,
