aoa,language,measure,lexical_classes,words
12.238914766733963,Spanish,understands,verbs,peinar(se)
13.101653586778511,Spanish,understands,nouns,peine
9.340541553405686,Spanish,understands,nouns,galleta
18.940609158107847,Spanish,understands,nouns,sofá
17.351197075920457,Spanish,understands,nouns,vaca
11.960899484385916,Spanish,understands,nouns,cuna
12.62864019747044,Spanish,understands,verbs,llorar
16.36550699358763,Spanish,understands,nouns,taza
22.00049445123035,Spanish,understands,adjectives,guapo
6.080959106397372,Spanish,understands,other,papá/papi
9.984071304752199,Spanish,understands,verbs,bailar
20.818861566660715,Spanish,understands,adjectives,oscuro
20.222845571965593,Spanish,understands,other,día
20.701654657705628,Spanish,understands,nouns,venado
9.360429978276235,Spanish,understands,nouns,pañal
20.78951864505902,Spanish,understands,adjectives,diferente
18.214275492139983,Spanish,understands,adjectives,sucio
9.66429548593813,Spanish,understands,nouns,perro
14.493519898974883,Spanish,understands,nouns,muñeca
18.51296640679188,Spanish,understands,nouns,burro
13.41808114147681,Spanish,understands,nouns,puerta
14.898102713695199,Spanish,understands,function_words,abajo
17.4613877186974,Spanish,understands,verbs,dibujar
17.741719429253237,Spanish,understands,nouns,cajón
18.284913628577115,Spanish,understands,nouns,vestido
18.533478193079667,Spanish,understands,nouns,tambor
18.614322581099728,Spanish,understands,verbs,secar(se)
17.659587269851666,Spanish,understands,nouns,pato
15.635286709014128,Spanish,understands,nouns,orejas
21.331333972793423,Spanish,understands,other,temprano
18.927265308546094,Spanish,understands,nouns,aretes
9.994243453968219,Spanish,understands,verbs,comer(se)
17.237899771905422,Spanish,understands,verbs,desayunar
18.284694730462917,Spanish,understands,verbs,cenar
14.862012525241855,Spanish,understands,nouns,huevo
20.839214842836064,Spanish,understands,nouns,elefante
20.099529405414405,Spanish,understands,adjectives,vacío
12.49637533893899,Spanish,understands,nouns,ojos
15.192785301199434,Spanish,understands,nouns,cara
14.752617605312347,Spanish,understands,verbs,caer(se)
20.342969533290646,Spanish,understands,other,familia
20.51865832249248,Spanish,understands,nouns,campo
14.820482252511876,Spanish,understands,nouns,dedos
15.478876703918559,Spanish,understands,verbs,acabar(se)
19.75735739649558,Spanish,understands,nouns,camión de bomberos
19.816071597671026,Spanish,understands,nouns,pescado
16.662222909719098,Spanish,understands,nouns,flor
17.530054158138284,Spanish,understands,nouns,mosca
10.18543219564891,Spanish,understands,nouns,comida
12.8066149845047,Spanish,understands,nouns,pies
20.37352694649947,Spanish,understands,function_words,para
18.296342084854714,Spanish,understands,nouns,tenedor
19.473704352209367,Spanish,understands,nouns,rana
21.209473717156182,Spanish,understands,adjectives,lleno
20.113211586981073,Spanish,understands,nouns,cochera/garaje
19.077480709460186,Spanish,understands,nouns,jardín
20.00937118738639,Spanish,understands,nouns,jirafa
15.800775541926036,Spanish,understands,other,niña
12.133259849053836,Spanish,understands,verbs,dar
12.418649050009158,Spanish,understands,nouns,vaso
16.670847435834464,Spanish,understands,nouns,lentes
15.904117648689057,Spanish,understands,verbs,ir(se)
21.045179369635253,Spanish,understands,nouns,cabra
21.40945995352353,Spanish,understands,other,padrino
20.75592223200922,Spanish,understands,other,madrina
18.659423379896026,Spanish,understands,other,buenas día
17.82833648246944,Spanish,understands,other,buenas noches
10.621865163788373,Spanish,understands,other,abuela
14.430370354164468,Spanish,understands,other,abuelo
17.951572446258794,Spanish,understands,nouns,uvas
21.46268402527798,Spanish,understands,adjectives,verde
13.41280100752557,Spanish,understands,nouns,pelo
16.432726694260722,Spanish,understands,nouns,jamón
19.547462325445874,Spanish,understands,nouns,martillo
11.277909311577757,Spanish,understands,nouns,manos (body_parts)
12.362653460069794,Spanish,understands,other,manos (games_routines)
18.450176396431296,Spanish,understands,adjectives,contento
20.28441654669559,Spanish,understands,adjectives,difícil
17.179005543236926,Spanish,understands,nouns,sombrero
19.45232543484058,Spanish,understands,verbs,tener
19.61669511286343,Spanish,understands,other,tengo manita
16.981910227242714,Spanish,understands,function_words,él (pronouns)
12.102086699072458,Spanish,understands,nouns,cabeza
19.73765434528845,Spanish,understands,adjectives,pesado
17.447127521472513,Spanish,understands,verbs,ayudar
17.996523231894102,Spanish,understands,nouns,gallina
18.41209791877159,Spanish,understands,function_words,ella
15.589560749450388,Spanish,understands,function_words,aquí
11.869115569842348,Spanish,understands,other,hola
20.303871201314706,Spanish,understands,function_words,lo
20.691189510698358,Spanish,understands,nouns,hipopótamo
20.694315757227127,Spanish,understands,function_words,su
14.087467707188805,Spanish,understands,verbs,pegar(se)
14.469963749957948,Spanish,understands,other,pipí (coche)
15.850146472808238,Spanish,understands,nouns,caballo
13.60471468977297,Spanish,understands,adjectives,caliente
18.07580328531401,Spanish,understands,nouns,salchicha
14.41970837126618,Spanish,understands,nouns,casa
20.308091539344204,Spanish,understands,function_words,cómo
15.266329945002935,Spanish,understands,adjectives,hambre
18.158711312745947,Spanish,understands,verbs,apurar(se)
16.79381733848582,Spanish,understands,verbs,doler
17.579289592015655,Spanish,understands,function_words,yo
18.235090745789485,Spanish,understands,nouns,helado/nieve
20.04128892360073,Spanish,understands,function_words,en
16.161861383253857,Spanish,understands,function_words,adentro
20.40493051281896,Spanish,understands,function_words,le
13.66034385153359,Spanish,understands,nouns,jugo
14.493165516872336,Spanish,understands,verbs,brincar
13.050836547617555,Spanish,understands,nouns,llaves
32.53613635227928,Spanish,understands,other,acerrín
10.123540228640241,Spanish,understands,other,besitos
14.926891844652873,Spanish,understands,nouns,cocina
19.70778267614112,Spanish,understands,nouns,rodilla
18.034730274342134,Spanish,understands,nouns,cuchillo
19.429507333997822,Spanish,understands,nouns,borrego
17.411224936974694,Spanish,understands,nouns,piernas
14.131012286415688,Spanish,understands,nouns,luz
18.739174802601198,Spanish,understands,nouns,león
19.3683175086625,Spanish,understands,adjectives,"chico, poco"
18.244843535832633,Spanish,understands,nouns,sala
13.149486953045939,Spanish,understands,nouns,paleta
13.261880484984808,Spanish,understands,verbs,mirar
11.637082964312143,Spanish,understands,other,ojitos
18.923201529270287,Spanish,understands,other,señor
20.938794295132926,Spanish,understands,function_words,me
16.72632382721613,Spanish,understands,nouns,carne
15.93350583777275,Spanish,understands,nouns,medicina
12.78528552715364,Spanish,understands,other,miau
2.9753466341412356,Spanish,understands,nouns,leche
14.145109051632463,Spanish,understands,function_words,"mía, mías, mío, míos"
15.332825269827874,Spanish,understands,nouns,espejo
6.372346885374281,Spanish,understands,other,mamá/mami
15.858335599874968,Spanish,understands,nouns,dinero
20.22071733617396,Spanish,understands,nouns,mono
17.09450858020507,Spanish,understands,other,muu
16.812171202992662,Spanish,understands,nouns,luna
13.088517047260687,Spanish,understands,function_words,más
18.10716254528073,Spanish,understands,nouns,moto
19.24930415050809,Spanish,understands,nouns,ratón
11.004652126133418,Spanish,understands,nouns,boca
19.723656333585666,Spanish,understands,nouns,bigote
14.682011075981388,Spanish,understands,other,hacer la meme
21.014348112256396,Spanish,understands,nouns,collar
20.262870458020306,Spanish,understands,adjectives,nuevo
18.93376522064777,Spanish,understands,other,noche
7.824547186404605,Spanish,understands,other,no
13.782041913149472,Spanish,understands,function_words,no hay
14.247349794113124,Spanish,understands,nouns,nariz
18.611044476528722,Spanish,understands,function_words,nada
18.737710934037636,Spanish,understands,other,ahorita/ahora
19.8562785810758,Spanish,understands,function_words,de
21.9240128841599,Spanish,understands,adjectives,viejo
20.00502674985509,Spanish,understands,function_words,encima
17.245242532958724,Spanish,understands,other,uno dos tres
12.916542024047814,Spanish,understands,verbs,abrir
15.721118678240867,Spanish,understands,nouns,naranja
8.785590981124173,Spanish,understands,other,¡ay!
15.54556948638988,Spanish,understands,function_words,afuera
20.481414088233077,Spanish,understands,nouns,horno
21.698802067328085,Spanish,understands,nouns,búho
16.980687421774928,Spanish,understands,nouns,chupón/chupete
17.79728802715731,Spanish,understands,verbs,pintar
18.485720288865465,Spanish,understands,nouns,pijama
15.784550695191372,Spanish,understands,nouns,pantalón
14.780340632764794,Spanish,understands,nouns,papel
19.736033110544415,Spanish,understands,nouns,parque
17.861883662713236,Spanish,understands,nouns,fiesta
15.149953731743246,Spanish,understands,other,tortillitas
15.747555629675302,Spanish,understands,nouns,lápiz
20.662218168274094,Spanish,understands,nouns,pingüino
21.301702981692547,Spanish,understands,other,persona
16.096670462432822,Spanish,understands,nouns,fotos
23.132789078732,Spanish,understands,nouns,cuadro
19.05142347069083,Spanish,understands,nouns,puerco
14.863414205459383,Spanish,understands,nouns,almohada
16.996785683113096,Spanish,understands,nouns,planta
13.416884351781604,Spanish,understands,nouns,plato
13.462109385176145,Spanish,understands,verbs,jugar
18.416880055537728,Spanish,understands,other,por favor
22.29121347207505,Spanish,understands,nouns,alberca/piscina
18.868227705687513,Spanish,understands,nouns,bacinica
17.827093519772763,Spanish,understands,adjectives,bonita
15.206063906193501,Spanish,understands,nouns,bolsa
17.592726372417605,Spanish,understands,verbs,empujar
14.645042154970813,Spanish,understands,verbs,"meter(se), poner(se)"
16.927852610554098,Spanish,understands,other,cuacuá
19.04544229074667,Spanish,understands,nouns,quesadilla
15.768507906088722,Spanish,understands,nouns,radio
16.74786718152858,Spanish,understands,nouns,lluvia
19.055246917543894,Spanish,understands,verbs,leer
23.59643734297297,Spanish,understands,adjectives,rojo
17.316417101529925,Spanish,understands,nouns,refrigerador
17.56552420064371,Spanish,understands,nouns,arroz
16.808540277780068,Spanish,understands,nouns,piedra
19.960947130325295,Spanish,understands,nouns,techo
14.672838363403812,Spanish,understands,nouns,cuarto
15.073155315730807,Spanish,understands,verbs,correr
22.832916385311872,Spanish,understands,adjectives,triste
20.66827801552533,Spanish,understands,adjectives,igual
18.48974446972825,Spanish,understands,verbs,decir
19.702167843196975,Spanish,understands,adjectives,miedo
17.203905222415315,Spanish,understands,nouns,escuela
18.464625044504498,Spanish,understands,nouns,tijeras
14.78309039221475,Spanish,understands,verbs,ver
20.863078899933384,Spanish,understands,function_words,se
14.085758873764041,Spanish,understands,other,shh
10.017120051573357,Spanish,understands,nouns,zapato
19.398212395687537,Spanish,understands,nouns,shorts
18.980351816410273,Spanish,understands,verbs,enseñar
18.42145269401079,Spanish,understands,nouns,regadera/ducha
20.451174615619067,Spanish,understands,adjectives,enfermo
13.69463080892923,Spanish,understands,verbs,cantar
18.787216983915005,Spanish,understands,nouns,lavabo
17.445917357424257,Spanish,understands,other,hermana
12.810565898739014,Spanish,understands,verbs,sentar(se)
19.889079150819835,Spanish,understands,nouns,falda
16.74577571444064,Spanish,understands,nouns,cielo
11.573858329822855,Spanish,understands,verbs,dormir(se)
15.962062937555798,Spanish,understands,adjectives,sueño
18.288793258868097,Spanish,understands,nouns,resbaladilla
19.704111037916267,Spanish,understands,nouns,nieve
14.370805471811133,Spanish,understands,nouns,jabón
12.28761358897286,Spanish,understands,nouns,calcetines
14.189460647470153,Spanish,understands,nouns,soda/refresco
21.580293691578277,Spanish,understands,adjectives,suave
11.875055548236586,Spanish,understands,nouns,sopa
17.905374864970717,Spanish,understands,nouns,araña
11.71393562156243,Spanish,understands,nouns,cuchara
21.272947277477193,Spanish,understands,nouns,ardilla
15.885304029613408,Spanish,understands,nouns,escalera
18.068829860814315,Spanish,understands,nouns,estrella
14.31368069328433,Spanish,understands,verbs,parar(se)
15.598825943701447,Spanish,understands,nouns,tienda/mercado
17.432576938983242,Spanish,understands,nouns,estufa
10.659966789081313,Spanish,understands,nouns,calle
16.087597129847357,Spanish,understands,nouns,carreola
17.015375523661497,Spanish,understands,nouns,sol
15.851739487426455,Spanish,understands,nouns,suéter
17.912524455934655,Spanish,understands,nouns,columpio
17.675799533456395,Spanish,understands,nouns,playera
13.470083628870913,Spanish,understands,nouns,mesa
13.972208724353308,Spanish,understands,verbs,"llevar(se), tomar(se)"
15.822213999034693,Spanish,understands,verbs,sacar
20.10531325307429,Spanish,understands,other,maestra
14.770597518220018,Spanish,understands,nouns,osito
13.137968882826245,Spanish,understands,nouns,teléfono
14.638923560836533,Spanish,understands,other,gracias
15.139842493890109,Spanish,understands,function_words,"aquel, aquella, esa, ese, eso"
17.553940165805965,Spanish,understands,function_words,"el (articles), la, las, los"
20.4936182463259,Spanish,understands,function_words,les
13.602284618474329,Spanish,understands,function_words,"ahí, alla/allí"
20.415174745608788,Spanish,understands,function_words,"éstas, éstos"
21.310515229266663,Spanish,understands,function_words,"ellas, ellos"
16.54251795439266,Spanish,understands,adjectives,sed
17.409419610604505,Spanish,understands,function_words,"ésta, éste, esto"
20.063313570935918,Spanish,understands,function_words,"esas, esos"
12.689273208659754,Spanish,understands,verbs,"aventar, tirar"
9.155540370519454,Spanish,understands,other,cosquillitas
19.076673146341555,Spanish,understands,nouns,tigre
19.695495192128533,Spanish,understands,adjectives,cansado
21.041676914254175,Spanish,understands,other,hoy
21.92414260223485,Spanish,understands,other,mañana
14.940155693780785,Spanish,understands,nouns,lengua
14.430930198039013,Spanish,understands,nouns,dientes
16.51537733349093,Spanish,understands,nouns,cepillo de dientes
13.009272078082942,Spanish,understands,nouns,tortilla
15.248130213181081,Spanish,understands,verbs,tocar
16.97257629981297,Spanish,understands,nouns,toalla
11.820575024061187,Spanish,understands,nouns,juguete
17.804140830329292,Spanish,understands,nouns,tren
14.537181624216219,Spanish,understands,nouns,basura
15.249185262086982,Spanish,understands,nouns,árbol
18.885281737494687,Spanish,understands,nouns,camión/troca
14.238035817425374,Spanish,understands,nouns,panza
21.23061902598773,Spanish,understands,nouns,guajolote
15.25410125220902,Spanish,understands,verbs,apagar
17.694379899463346,Spanish,understands,verbs,prender
19.726434638884044,Spanish,understands,nouns,tortuga
11.419875912846466,Spanish,understands,nouns,televisión
14.891569946199516,Spanish,understands,other,pío pío
18.967695819629245,Spanish,understands,adjectives,feo
15.970443753081808,Spanish,understands,other,tío
17.182490751332484,Spanish,understands,nouns,calzón
14.579364067992854,Spanish,understands,function_words,arriba
24.52515212387713,Spanish,understands,nouns,aspiradora
17.981755845796062,Spanish,understands,verbs,esperar(se)
10.951084808726764,Spanish,understands,verbs,caminar
15.929737996262878,Spanish,understands,verbs,querer
15.99420870650044,Spanish,understands,verbs,lavar(se)
18.2878377915484,Spanish,understands,nouns,reloj
6.632426333250777,Spanish,understands,nouns,agua
16.170844543218927,Spanish,understands,verbs,mojar(se)
17.40573363277282,Spanish,understands,function_words,qué
12.351242851054339,Spanish,understands,function_words,dónde está
18.53221657921007,Spanish,understands,function_words,cuál
17.41313551598385,Spanish,understands,function_words,quién
21.804466852724605,Spanish,understands,function_words,por qué
14.305065333850914,Spanish,understands,nouns,ventana
19.708803064610663,Spanish,understands,nouns,lobo
19.42924463905916,Spanish,understands,other,señora
9.573803583468377,Spanish,understands,other,guaguá
19.55888812619732,Spanish,understands,verbs,trabajar
16.984287239407102,Spanish,understands,verbs,escribir
22.124806420974323,Spanish,understands,adjectives,amarillo
10.265470163871322,Spanish,understands,other,sí
21.351312239062008,Spanish,understands,other,ayer
17.84850282079741,Spanish,understands,function_words,"te, tú"
18.4994964110103,Spanish,understands,function_words,"tuya, tuyas, tuyo, tuyos"
12.940396598463726,Spanish,understands,adjectives,fuchi
6.454034702870737,Spanish,understands,other,¡am!
20.76597994278553,Spanish,understands,nouns,cierre
19.5322999720575,Spanish,understands,nouns,zoológico
